Ann?e;Entreprise;Section;Indicateur;Valeur
2024;AXA;bilan_passifs;Provisions techniques vie (hors sant?, UC et index?s) ;86949803
2024;AXA;bilan_passifs;Provisions techniques calcul?es comme un tout;0
2024;AXA;bilan_passifs;Meilleure estimation ;86178226
2024;AXA;bilan_passifs;Marge de risque ;771578
2024;AXA;bilan_passifs;Provisions techniques UC et index?s ;40206776
2024;AXA;bilan_passifs;Provisions techniques calcul?es comme un tout;0
2024;AXA;bilan_passifs;Meilleure estimation ;39893578
2024;AXA;bilan_passifs;Marge de risque ;313198
2024;AXA;bilan_passifs;Passifs ?ventuels ;0
2024;AXA;bilan_passifs;Provisions autres que les provisions techniques ;88336
2024;AXA;bilan_passifs;Provisions pour retraite ;477213
2024;AXA;bilan_passifs;D?p?ts des r?assureurs ;14068981
2024;AXA;bilan_passifs;Passifs d?imp?ts diff?r?s;0
2024;AXA;bilan_passifs;Produits d?riv?s ;1610793
2024;AXA;bilan_passifs;Dettes envers les ?tablissements de cr?dit;33580
2024;AXA;bilan_passifs;Dettes financi?res autres que celles envers les ?tablissements de cr?dit ;14011719
2024;AXA;bilan_passifs;Dettes n?es d?op?rations d?assurance et montants dus aux interm?diaires ;2694365
2024;AXA;bilan_passifs;Dettes n?es d?op?rations de r?assurance ;2795162
2024;AXA;bilan_passifs;Autres dettes (hors assurance) ;930831
2024;AXA;bilan_passifs;Passifs subordonn?s ;0
2024;AXA;bilan_passifs;Passifs subordonn?s non inclus dans les fonds propres de base;0
2024;AXA;bilan_passifs;Passifs subordonn?s inclus dans les fonds propres de base ;0
2024;AXA;bilan_passifs;Autres dettes non mentionn?es dans les postes ci-dessus ;0
2024;AXA;bilan_passifs;Total du passif ;178147272
2024;AXA;bilan_passifs;Exc?dent d?actif sur passif;8936573
2024;CARDIF;bilan_passifs;Provisions techniques non-vie ;846483
2024;CARDIF;bilan_passifs;Provisions techniques non-vie (hors sant?);0
2024;CARDIF;bilan_passifs;Provisions techniques calcul?es comme un tout;0
2024;CARDIF;bilan_passifs;Meilleure estimation;0
2024;CARDIF;bilan_passifs;Marge de risque;0
2024;CARDIF;bilan_passifs;Provisions techniques sant? (similaire ? la non-vie) ;846483
2024;CARDIF;bilan_passifs;Provisions techniques calcul?es comme un tout;0
2024;CARDIF;bilan_passifs;Meilleure estimation ;692838
2024;CARDIF;bilan_passifs;Marge de risque ;153645
2024;CARDIF;bilan_passifs;Provisions techniques vie (hors UC et index?s) ;97659447
2024;CARDIF;bilan_passifs;Provisions techniques sant? (similaire ? la vie) ;107949
2024;CARDIF;bilan_passifs;Provisions techniques calcul?es comme un tout;0
2024;CARDIF;bilan_passifs;Meilleure estimation ;-4558
2024;CARDIF;bilan_passifs;Marge de risque ;112507
2024;CARDIF;bilan_passifs;Provisions techniques vie (hors sant?, UC et index?s) ;97551498
2024;CARDIF;bilan_passifs;Provisions techniques calcul?es comme un tout;0
2024;CARDIF;bilan_passifs;Meilleure estimation ;96094889
2024;CARDIF;bilan_passifs;Marge de risque ;1456609
2024;CARDIF;bilan_passifs;Provisions techniques UC et index?s ;58674041
2024;CARDIF;bilan_passifs;Provisions techniques calcul?es comme un tout;0
2024;CARDIF;bilan_passifs;Meilleure estimation ;57987765
2024;CARDIF;bilan_passifs;Marge de risque ;686277
2024;CARDIF;bilan_passifs;Autres provisions techniques;0
2024;CARDIF;bilan_passifs;Passifs ?ventuels ;0
2024;CARDIF;bilan_passifs;Provisions autres que les provisions techniques ;125269
2024;CARDIF;bilan_passifs;Provisions pour retraite ;39546
2024;CARDIF;bilan_passifs;D?p?ts des r?assureurs ;940198
2024;CARDIF;bilan_passifs;Passifs d?imp?ts diff?r?s;622786
2024;CARDIF;bilan_passifs;Produits d?riv?s ;1155096
2024;CARDIF;bilan_passifs;Dettes envers les ?tablissements de cr?dit;5718767
2024;CARDIF;bilan_passifs;Dettes financi?res autres que celles envers les ?tablissements de cr?dit ;8481
2024;CARDIF;bilan_passifs;Dettes n?es d?op?rations d?assurance et montants dus aux interm?diaires ;554839
2024;CARDIF;bilan_passifs;Dettes n?es d?op?rations de r?assurance ;318568
2024;CARDIF;bilan_passifs;Autres dettes (hors assurance) ;1664301
2024;CARDIF;bilan_passifs;Passifs subordonn?s ;2021047
2024;CARDIF;bilan_passifs;Passifs subordonn?s non inclus dans les fonds propres de base;0
2024;CARDIF;bilan_passifs;Passifs subordonn?s inclus dans les fonds propres de base ;2021047
2024;CARDIF;bilan_passifs;Autres dettes non mentionn?es dans les postes ci-dessus ;1289513
2024;CARDIF;bilan_passifs;Total du passif ;171638383
2024;CARDIF;bilan_passifs;Exc?dent d?actif sur passif;10732850
2024;MMA;bilan_passifs;Provisions techniques non-vie ;0
2024;MMA;bilan_passifs;Provisions techniques non-vie (hors sant?);0
2024;MMA;bilan_passifs;Provisions techniques calcul?es comme un tout;0
2024;MMA;bilan_passifs;Meilleure estimation;0
2024;MMA;bilan_passifs;Marge de risque;0
2024;MMA;bilan_passifs;Provisions techniques sant? (similaire ? la non-vie) ;0
2024;MMA;bilan_passifs;Provisions techniques calcul?es comme un tout;0
2024;MMA;bilan_passifs;Meilleure estimation ;0
2024;MMA;bilan_passifs;Marge de risque ;0
2024;MMA;bilan_passifs;Provisions techniques vie (hors UC et index?s) ;16819706
2024;MMA;bilan_passifs;Provisions techniques sant? (similaire ? la vie) ;0
2024;MMA;bilan_passifs;Provisions techniques calcul?es comme un tout;0
2024;MMA;bilan_passifs;Meilleure estimation ;0
2024;MMA;bilan_passifs;Marge de risque ;0
2024;MMA;bilan_passifs;Provisions techniques vie (hors sant?, UC et index?s) ;16819706
2024;MMA;bilan_passifs;Provisions techniques calcul?es comme un tout;0
2024;MMA;bilan_passifs;Meilleure estimation ;16558133
2024;MMA;bilan_passifs;Marge de risque ;261574
2024;MMA;bilan_passifs;Provisions techniques UC et index?s ;4551946
2024;MMA;bilan_passifs;Provisions techniques calcul?es comme un tout;0
2024;MMA;bilan_passifs;Meilleure estimation ;4389780
2024;MMA;bilan_passifs;Marge de risque ;162166
2024;MMA;bilan_passifs;Passifs ?ventuels ;0
2024;MMA;bilan_passifs;Provisions autres que les provisions techniques ;6810
2024;MMA;bilan_passifs;Provisions pour retraite ;6450
2024;MMA;bilan_passifs;D?p?ts des r?assureurs ;0
2024;MMA;bilan_passifs;Passifs d?imp?ts diff?r?s;110450
2024;MMA;bilan_passifs;Produits d?riv?s ;0
2024;MMA;bilan_passifs;Dettes envers les ?tablissements de cr?dit;10612
2024;MMA;bilan_passifs;Dettes financi?res autres que celles envers les ?tablissements de cr?dit ;2100
2024;MMA;bilan_passifs;Dettes n?es d?op?rations d?assurance et montants dus aux interm?diaires ;39644
2024;MMA;bilan_passifs;Dettes n?es d?op?rations de r?assurance ;37093
2024;MMA;bilan_passifs;Autres dettes (hors assurance) ;255503
2024;MMA;bilan_passifs;Passifs subordonn?s ;0
2024;MMA;bilan_passifs;Passifs subordonn?s non inclus dans les fonds propres de base;0
2024;MMA;bilan_passifs;Passifs subordonn?s inclus dans les fonds propres de base ;0
2024;MMA;bilan_passifs;Autres dettes non mentionn?es dans les postes ci-dessus ;16713
2024;MMA;bilan_passifs;Total du passif ;21857028
2024;MMA;bilan_passifs;Exc?dent d?actif sur passif;3026462
2024;MAAF;bilan_passifs;Provisions techniques non-vie ;0
2024;MAAF;bilan_passifs;Provisions techniques non-vie (hors sant?);0
2024;MAAF;bilan_passifs;Provisions techniques calcul?es comme un tout;0
2024;MAAF;bilan_passifs;Meilleure estimation;0
2024;MAAF;bilan_passifs;Marge de risque;0
2024;MAAF;bilan_passifs;Provisions techniques sant? (similaire ? la non-vie) ;0
2024;MAAF;bilan_passifs;Provisions techniques calcul?es comme un tout;0
2024;MAAF;bilan_passifs;Meilleure estimation ;0
2024;MAAF;bilan_passifs;Marge de risque ;0
2024;MAAF;bilan_passifs;Provisions techniques vie (hors UC et index?s) ;10156530
2024;MAAF;bilan_passifs;Provisions techniques sant? (similaire ? la vie) ;0
2024;MAAF;bilan_passifs;Provisions techniques calcul?es comme un tout;0
2024;MAAF;bilan_passifs;Meilleure estimation ;0
2024;MAAF;bilan_passifs;Marge de risque ;0
2024;MAAF;bilan_passifs;Provisions techniques vie (hors sant?, UC et index?s) ;10156530
2024;MAAF;bilan_passifs;Provisions techniques calcul?es comme un tout;0
2024;MAAF;bilan_passifs;Meilleure estimation ;9982255
2024;MAAF;bilan_passifs;Marge de risque ;174275
2024;MAAF;bilan_passifs;Provisions techniques UC et index?s ;1664230
2024;MAAF;bilan_passifs;Provisions techniques calcul?es comme un tout;0
2024;MAAF;bilan_passifs;Meilleure estimation ;1565803
2024;MAAF;bilan_passifs;Marge de risque ;98427
2024;MAAF;bilan_passifs;Passifs ?ventuels ;0
2024;MAAF;bilan_passifs;Provisions autres que les provisions techniques ;846
2024;MAAF;bilan_passifs;Provisions pour retraite ;3545
2024;MAAF;bilan_passifs;D?p?ts des r?assureurs ;56
2024;MAAF;bilan_passifs;Passifs d?imp?ts diff?r?s;77774
2024;MAAF;bilan_passifs;Produits d?riv?s ;0
2024;MAAF;bilan_passifs;Dettes envers les ?tablissements de cr?dit;16249
2024;MAAF;bilan_passifs;Dettes financi?res autres que celles envers les ?tablissements de cr?dit ;0
2024;MAAF;bilan_passifs;Dettes n?es d?op?rations d?assurance et montants dus aux interm?diaires ;280
2024;MAAF;bilan_passifs;Dettes n?es d?op?rations de r?assurance ;235
2024;MAAF;bilan_passifs;Autres dettes (hors assurance) ;127497
2024;MAAF;bilan_passifs;Passifs subordonn?s ;0
2024;MAAF;bilan_passifs;Passifs subordonn?s non inclus dans les fonds propres de base;0
2024;MAAF;bilan_passifs;Passifs subordonn?s inclus dans les fonds propres de base ;0
2024;MAAF;bilan_passifs;Autres dettes non mentionn?es dans les postes ci-dessus ;2073
2024;MAAF;bilan_passifs;Total du passif ;12049315
2024;MAAF;bilan_passifs;Exc?dent d?actif sur passif;1630269
2024;GMF;bilan_passifs;Provisions techniques non-vie ;0
2024;GMF;bilan_passifs;Provisions techniques non-vie (hors sant?);0
2024;GMF;bilan_passifs;Provisions techniques calcul?es comme un tout;0
2024;GMF;bilan_passifs;Meilleure estimation;0
2024;GMF;bilan_passifs;Marge de risque;0
2024;GMF;bilan_passifs;Provisions techniques sant? (similaire ? la non-vie) ;0
2024;GMF;bilan_passifs;Provisions techniques calcul?es comme un tout;0
2024;GMF;bilan_passifs;Meilleure estimation ;0
2024;GMF;bilan_passifs;Marge de risque ;0
2024;GMF;bilan_passifs;Provisions techniques vie (hors UC et index?s) ;20751329
2024;GMF;bilan_passifs;Provisions techniques sant? (similaire ? la vie) ;0
2024;GMF;bilan_passifs;Provisions techniques calcul?es comme un tout;0
2024;GMF;bilan_passifs;Meilleure estimation ;0
2024;GMF;bilan_passifs;Marge de risque ;0
2024;GMF;bilan_passifs;Provisions techniques vie (hors sant?, UC et index?s) ;20751329
2024;GMF;bilan_passifs;Provisions techniques calcul?es comme un tout;0
2024;GMF;bilan_passifs;Meilleure estimation ;20357124
2024;GMF;bilan_passifs;Marge de risque ;394205
2024;GMF;bilan_passifs;Provisions techniques UC et index?s ;1515295
2024;GMF;bilan_passifs;Provisions techniques calcul?es comme un tout;0
2024;GMF;bilan_passifs;Meilleure estimation ;1395974
2024;GMF;bilan_passifs;Marge de risque ;119321
2024;GMF;bilan_passifs;Passifs ?ventuels ;0
2024;GMF;bilan_passifs;Provisions autres que les provisions techniques ;6779
2024;GMF;bilan_passifs;Provisions pour retraite ;3044
2024;GMF;bilan_passifs;D?p?ts des r?assureurs ;6136
2024;GMF;bilan_passifs;Passifs d?imp?ts diff?r?s;183235
2024;GMF;bilan_passifs;Produits d?riv?s ;0
2024;GMF;bilan_passifs;Dettes envers les ?tablissements de cr?dit;17478
2024;GMF;bilan_passifs;Dettes financi?res autres que celles envers les ?tablissements de cr?dit ;0
2024;GMF;bilan_passifs;Dettes n?es d?op?rations d?assurance et montants dus aux interm?diaires ;7291
2024;GMF;bilan_passifs;Dettes n?es d?op?rations de r?assurance ;646
2024;GMF;bilan_passifs;Autres dettes (hors assurance) ;213106
2024;GMF;bilan_passifs;Passifs subordonn?s ;0
2024;GMF;bilan_passifs;Passifs subordonn?s non inclus dans les fonds propres de base;0
2024;GMF;bilan_passifs;Passifs subordonn?s inclus dans les fonds propres de base ;0
2024;GMF;bilan_passifs;Autres dettes non mentionn?es dans les postes ci-dessus ;8937
2024;GMF;bilan_passifs;Total du passif ;22713276
2024;GMF;bilan_passifs;Exc?dent d?actif sur passif;3090832
2024;COVEA;bilan_passifs;Provisions techniques non-vie ;0
2024;COVEA;bilan_passifs;Provisions techniques non-vie (hors sant?);0
2024;COVEA;bilan_passifs;Provisions techniques calcul?es comme un tout;0
2024;COVEA;bilan_passifs;Meilleure estimation;0
2024;COVEA;bilan_passifs;Marge de risque;0
2024;COVEA;bilan_passifs;Provisions techniques sant? (similaire ? la non-vie) ;0
2024;COVEA;bilan_passifs;Provisions techniques calcul?es comme un tout;0
2024;COVEA;bilan_passifs;Meilleure estimation ;0
2024;COVEA;bilan_passifs;Marge de risque ;0
2024;COVEA;bilan_passifs;Provisions techniques vie (hors UC et index?s) ;47727565
2024;COVEA;bilan_passifs;Provisions techniques sant? (similaire ? la vie) ;0
2024;COVEA;bilan_passifs;Provisions techniques calcul?es comme un tout;0
2024;COVEA;bilan_passifs;Meilleure estimation ;0
2024;COVEA;bilan_passifs;Marge de risque ;0
2024;COVEA;bilan_passifs;Provisions techniques vie (hors sant?, UC et index?s) ;47727565
2024;COVEA;bilan_passifs;Provisions techniques calcul?es comme un tout;0
2024;COVEA;bilan_passifs;Meilleure estimation ;46897512
2024;COVEA;bilan_passifs;Marge de risque ;830054
2024;COVEA;bilan_passifs;Provisions techniques UC et index?s ;7731471
2024;COVEA;bilan_passifs;Provisions techniques calcul?es comme un tout;0
2024;COVEA;bilan_passifs;Meilleure estimation ;7351557
2024;COVEA;bilan_passifs;Marge de risque ;379914
2024;COVEA;bilan_passifs;Autres provisions techniques;0
2024;COVEA;bilan_passifs;Passifs ?ventuels ;0
2024;COVEA;bilan_passifs;Provisions autres que les provisions techniques ;14435
2024;COVEA;bilan_passifs;Provisions pour retraite ;13039
2024;COVEA;bilan_passifs;D?p?ts des r?assureurs ;6192
2024;COVEA;bilan_passifs;Passifs d?imp?ts diff?r?s;371459
2024;COVEA;bilan_passifs;Produits d?riv?s ;0
2024;COVEA;bilan_passifs;Dettes envers les ?tablissements de cr?dit;44339
2024;COVEA;bilan_passifs;Dettes financi?res autres que celles envers les ?tablissements de cr?dit ;2100
2024;COVEA;bilan_passifs;Dettes n?es d?op?rations d?assurance et montants dus aux interm?diaires ;47215
2024;COVEA;bilan_passifs;Dettes n?es d?op?rations de r?assurance ;37974
2024;COVEA;bilan_passifs;Autres dettes (hors assurance) ;596106
2024;COVEA;bilan_passifs;Passifs subordonn?s ;0
2024;COVEA;bilan_passifs;Passifs subordonn?s non inclus dans les fonds propres de base;0
2024;COVEA;bilan_passifs;Passifs subordonn?s inclus dans les fonds propres de base ;0
2024;COVEA;bilan_passifs;Autres dettes non mentionn?es dans les postes ci-dessus ;27723
2024;COVEA;bilan_passifs;Total du passif ;56619619
2024;COVEA;bilan_passifs;Exc?dent d?actif sur passif;7747563
2024;CNP;bilan_passifs;Provisions techniques non-vie ;1918810
2024;CNP;bilan_passifs;Provisions techniques non-vie (hors sant?);0
2024;CNP;bilan_passifs;Provisions techniques calcul?es comme un tout;0
2024;CNP;bilan_passifs;Meilleure estimation;0
2024;CNP;bilan_passifs;Marge de risque;0
2024;CNP;bilan_passifs;Provisions techniques sant? (similaire ? la non-vie) ;1918810
2024;CNP;bilan_passifs;Provisions techniques calcul?es comme un tout;0
2024;CNP;bilan_passifs;Meilleure estimation ;1853831
2024;CNP;bilan_passifs;Marge de risque ;64979
2024;CNP;bilan_passifs;Provisions techniques vie (hors UC et index?s) ;216740178
2024;CNP;bilan_passifs;Provisions techniques sant? (similaire ? la vie) ;3989998
2024;CNP;bilan_passifs;Provisions techniques calcul?es comme un tout;0
2024;CNP;bilan_passifs;Meilleure estimation ;3939204
2024;CNP;bilan_passifs;Marge de risque ;50794
2024;CNP;bilan_passifs;Provisions techniques vie (hors sant?, UC et index?s) ;212750180
2024;CNP;bilan_passifs;Provisions techniques calcul?es comme un tout;0
2024;CNP;bilan_passifs;Meilleure estimation ;209348090
2024;CNP;bilan_passifs;Marge de risque ;3402090
2024;CNP;bilan_passifs;Provisions techniques UC et index?s ;56355120
2024;CNP;bilan_passifs;Provisions techniques calcul?es comme un tout;0
2024;CNP;bilan_passifs;Meilleure estimation ;56148306
2024;CNP;bilan_passifs;Marge de risque ;206813
2024;CNP;bilan_passifs;Passifs ?ventuels ;0
2024;CNP;bilan_passifs;Provisions autres que les provisions techniques ;116610
2024;CNP;bilan_passifs;Provisions pour retraite ;295734
2024;CNP;bilan_passifs;D?p?ts des r?assureurs ;9989712
2024;CNP;bilan_passifs;Passifs d?imp?ts diff?r?s;184737
2024;CNP;bilan_passifs;Produits d?riv?s ;486313
2024;CNP;bilan_passifs;Dettes envers les ?tablissements de cr?dit;455417
2024;CNP;bilan_passifs;Dettes financi?res autres que celles envers les ?tablissements de cr?dit ;16206013
2024;CNP;bilan_passifs;Dettes n?es d?op?rations d?assurance et montants dus aux interm?diaires ;666907
2024;CNP;bilan_passifs;Dettes n?es d?op?rations de r?assurance ;501759
2024;CNP;bilan_passifs;Autres dettes (hors assurance) ;3415435
2024;CNP;bilan_passifs;Passifs subordonn?s ;8278581
2024;CNP;bilan_passifs;Passifs subordonn?s non inclus dans les fonds propres de base;0
2024;CNP;bilan_passifs;Passifs subordonn?s inclus dans les fonds propres de base ;8278581
2024;CNP;bilan_passifs;Autres dettes non mentionn?es dans les postes ci-dessus ;11143
2024;CNP;bilan_passifs;Total du passif ;315622470
2024;CNP;bilan_passifs;Exc?dent d?actif sur passif;26849546
2024;PREDICA;bilan_passifs;Provisions techniques non-vie ;660362
2024;PREDICA;bilan_passifs;Provisions techniques non-vie (hors sant?);0
2024;PREDICA;bilan_passifs;Provisions techniques calcul?es comme un tout;0
2024;PREDICA;bilan_passifs;Meilleure estimation;0
2024;PREDICA;bilan_passifs;Marge de risque;0
2024;PREDICA;bilan_passifs;Provisions techniques sant? (similaire ? la non-vie) ;660362
2024;PREDICA;bilan_passifs;Provisions techniques calcul?es comme un tout;0
2024;PREDICA;bilan_passifs;Meilleure estimation ;544336
2024;PREDICA;bilan_passifs;Marge de risque ;116025
2024;PREDICA;bilan_passifs;Provisions techniques vie (hors UC et index?s) ;199434943
2024;PREDICA;bilan_passifs;Provisions techniques sant? (similaire ? la vie) ;2534041
2024;PREDICA;bilan_passifs;Provisions techniques calcul?es comme un tout;0
2024;PREDICA;bilan_passifs;Meilleure estimation ;2331109
2024;PREDICA;bilan_passifs;Marge de risque ;202933
2024;PREDICA;bilan_passifs;Provisions techniques vie (hors sant?, UC et index?s) ;196900901
2024;PREDICA;bilan_passifs;Provisions techniques calcul?es comme un tout;0
2024;PREDICA;bilan_passifs;Meilleure estimation ;193607746
2024;PREDICA;bilan_passifs;Marge de risque ;3293156
2024;PREDICA;bilan_passifs;Provisions techniques UC et index?s ;69536442
2024;PREDICA;bilan_passifs;Provisions techniques calcul?es comme un tout;0
2024;PREDICA;bilan_passifs;Meilleure estimation ;68115518
2024;PREDICA;bilan_passifs;Marge de risque ;1420923
2024;PREDICA;bilan_passifs;Passifs ?ventuels ;0
2024;PREDICA;bilan_passifs;Provisions autres que les provisions techniques ;6720
2024;PREDICA;bilan_passifs;Provisions pour retraite ;0
2024;PREDICA;bilan_passifs;D?p?ts des r?assureurs ;671154
2024;PREDICA;bilan_passifs;Passifs d?imp?ts diff?r?s;1992168
2024;PREDICA;bilan_passifs;Produits d?riv?s ;270651
2024;PREDICA;bilan_passifs;Dettes envers les ?tablissements de cr?dit;17774903
2024;PREDICA;bilan_passifs;Dettes financi?res autres que celles envers les ?tablissements de cr?dit ;5670745
2024;PREDICA;bilan_passifs;Dettes n?es d?op?rations d?assurance et montants dus aux interm?diaires ;1700562
2024;PREDICA;bilan_passifs;Dettes n?es d?op?rations de r?assurance ;3073
2024;PREDICA;bilan_passifs;Autres dettes (hors assurance) ;575601
2024;PREDICA;bilan_passifs;Passifs subordonn?s ;4783891
2024;PREDICA;bilan_passifs;Passifs subordonn?s non inclus dans les fonds propres de base;0
2024;PREDICA;bilan_passifs;Passifs subordonn?s inclus dans les fonds propres de base ;4783891
